token,ner_tag,raw_tags,id
אבני,,B-BOK,1000043
נזר,,I-BOK,1000043
(,,B-pSEC,1000043
אבן,,B-SEC,1000043
העזר,,I-SEC,1000043
סימן,,B-pCHP,1000043
רד,,B-CHP,1000043
בין,,O,1000043
השמשות,,O,1000043
יום,,O,1000043
וערב,,O,1000043
שבת,,O,1000043
קדש,,O,1000043
תצא,,O,1000043
ח',,O,1000043
אלול,,O,1000043
שש,,O,1000043
מאות,,O,1000043
שישים,,O,1000043
ושמונה,,O,1000043
לפרט,,O,1000043
קטן,,O,1000043
פה,,O,1000043
אטו,,O,1000043
##וא,,O,1000043
##צק,,O,1000043
[SEP],10.0,O,1000043
,10.0,O,1000043
[CLS],10.0,O,1000044
"שו""ת",,O,1000044
אבני,,B-BOK,1000044
נזר,,I-BOK,1000044
סימן,,B-pSEC,1000044
אבן,,B-SEC,1000044
העזר,,I-SEC,1000044
סימן,,B-pCHP,1000044
רד,,B-CHP,1000044
בין,,O,1000044
השמשות,,O,1000044
יום,,O,1000044
וערב,,O,1000044
שבת,,O,1000044
קדש,,O,1000044
תצא,,O,1000044
ח',,O,1000044
אלול,,O,1000044
שש,,O,1000044
מאות,,O,1000044
שישים,,O,1000044
ושמונה,,O,1000044
לפרט,,O,1000044
קטן,,O,1000044
פה,,O,1000044
אטו,,O,1000044
##וא,,O,1000044
##צק,,O,1000044
[SEP],10.0,O,1000044
,10.0,O,1000044
[CLS],10.0,O,1000045
"שו""ת",,O,1000045
אבני,,B-BOK,1000045
נזר,,I-BOK,1000045
דיני,,B-pSEC,1000045
אבן,,B-SEC,1000045
העזר,,I-SEC,1000045
סימן,,B-pCHP,1000045
רד,,B-CHP,1000045
בין,,O,1000045
השמשות,,O,1000045
יום,,O,1000045
וערב,,O,1000045
שבת,,O,1000045
קדש,,O,1000045
תצא,,O,1000045
ח',,O,1000045
אלול,,O,1000045
שש,,O,1000045
מאות,,O,1000045
שישים,,O,1000045
ושמונה,,O,1000045
לפרט,,O,1000045
קטן,,O,1000045
פה,,O,1000045
אטו,,O,1000045
##וא,,O,1000045
##צק,,O,1000045
[SEP],10.0,O,1000045
,10.0,O,1000045
[CLS],10.0,O,1000046
"שו""ת",,O,1000046
אבני,,B-BOK,1000046
נזר,,I-BOK,1000046
פרק,,B-pSEC,1000046
אבן,,B-SEC,1000046
העזר,,I-SEC,1000046
סימן,,B-pCHP,1000046
רד,,B-CHP,1000046
בין,,O,1000046
השמשות,,O,1000046
יום,,O,1000046
וערב,,O,1000046
שבת,,O,1000046
קדש,,O,1000046
תצא,,O,1000046
ח',,O,1000046
אלול,,O,1000046
שש,,O,1000046
מאות,,O,1000046
שישים,,O,1000046
ושמונה,,O,1000046
לפרט,,O,1000046
קטן,,O,1000046
פה,,O,1000046
אטו,,O,1000046
##וא,,O,1000046
##צק,,O,1000046
[SEP],10.0,O,1000046
,10.0,O,1000046
[CLS],10.0,O,1000047
"שו""ת",,O,1000047
אבני,,B-BOK,1000047
נזר,,I-BOK,1000047
מהלכות,,B-pSEC,1000047
אבן,,B-SEC,1000047
העזר,,I-SEC,1000047
סימן,,B-pCHP,1000047
רד,,B-CHP,1000047
בין,,O,1000047
השמשות,,O,1000047
יום,,O,1000047
וערב,,O,1000047
שבת,,O,1000047
קדש,,O,1000047
תצא,,O,1000047
ח',,O,1000047
אלול,,O,1000047
שש,,O,1000047
מאות,,O,1000047
שישים,,O,1000047
ושמונה,,O,1000047
לפרט,,O,1000047
קטן,,O,1000047
פה,,O,1000047
אטו,,O,1000047
##וא,,O,1000047
##צק,,O,1000047
[SEP],10.0,O,1000047
,10.0,O,1000047
[CLS],10.0,O,1000048
"שו""ת",,O,1000048
אבני,,B-BOK,1000048
נזר,,I-BOK,1000048
חלק,,B-pSEC,1000048
אבן,,B-SEC,1000048
העזר,,I-SEC,1000048
סימן,,B-pCHP,1000048
קיג,,B-CHP,1000048
א,,B-SCHP,1000048
[SEP],10.0,O,1000048
,10.0,O,1000048
[CLS],10.0,O,1000049
"שו""ת",,O,1000049
אבני,,B-BOK,1000049
נזר,,I-BOK,1000049
(,,B-pSEC,1000049
אבן,,B-SEC,1000049
העזר,,I-SEC,1000049
סימן,,B-pCHP,1000049
קיג,,B-CHP,1000049
א,,B-SCHP,1000049
[SEP],10.0,O,1000049
,10.0,O,1000049
[CLS],10.0,O,1000050
"שו""ת",,O,1000050
אבני,,B-BOK,1000050
נזר,,I-BOK,1000050
דיני,,B-pSEC,1000050
אבן,,B-SEC,1000050
העזר,,I-SEC,1000050
סימן,,B-pCHP,1000050
קיג,,B-CHP,1000050
א,,B-SCHP,1000050
[SEP],10.0,O,1000050
,10.0,O,1000050
[CLS],10.0,O,1000051
"שו""ת",,O,1000051
אבני,,B-BOK,1000051
נזר,,I-BOK,1000051
סימן,,B-pSEC,1000051
אבן,,B-SEC,1000051
העזר,,I-SEC,1000051
סימן,,B-pCHP,1000051
קיג,,B-CHP,1000051
א,,B-SCHP,1000051
[SEP],10.0,O,1000051
,10.0,O,1000051
[CLS],10.0,O,1000052
"שו""ת",,O,1000052
אבני,,B-BOK,1000052
נזר,,I-BOK,1000052
פרק,,B-pSEC,1000052
אבן,,B-SEC,1000052
העזר,,I-SEC,1000052
סימן,,B-pCHP,1000052
קיג,,B-CHP,1000052
א,,B-SCHP,1000052
[SEP],10.0,O,1000052
,10.0,O,1000052
[CLS],10.0,O,1000053
"שו""ת",,O,1000053
אבני,,B-BOK,1000053
נזר,,I-BOK,1000053
מהלכות,,B-pSEC,1000053
אבן,,B-SEC,1000053
העזר,,I-SEC,1000053
סימן,,B-pCHP,1000053
קיג,,B-CHP,1000053
א,,B-SCHP,1000053
[SEP],10.0,O,1000053
,10.0,O,1000053
[CLS],10.0,O,1000054
ג,,O,1000054
),,O,1000054
וגדולה,,O,1000054
מזה,,O,1000054
"ברמב""ם",,B-AUT,1000054
פרק,,B-pCHP,1000054
"י""ט",,B-CHP,1000054
מהלכות,,B-pSEC,1000054
איסורי,,B-SEC,1000054
ביאה,,I-SEC,1000054
הלכה,,B-pSCHP,1000054
ה',,B-SCHP,1000054
כהן,,O,1000054
שבא,,O,1000054
על,,O,1000054
זקוקה,,O,1000054
ליבם,,O,1000054
ונת,,O,1000054
##עבר,,O,1000054
##ה,,O,1000054
מביאה,,O,1000054
ראשונה,,O,1000054
הוולד,,O,1000054
כשר,,O,1000054
ועש,,O,1000054
##אה,,O,1000054
זונה,,O,1000054
[SEP],10.0,O,1000054
,10.0,O,1000054
[CLS],10.0,O,1000055
ג,,O,1000055
),,O,1000055
וגדולה,,O,1000055
מזה,,O,1000055
"ברמב""ם",,B-AUT,1000055
פרק,,B-pCHP,1000055
"י""ט",,B-CHP,1000055
דיני,,B-pSEC,1000055
איסורי,,B-SEC,1000055
ביאה,,I-SEC,1000055
הלכה,,B-pSCHP,1000055
ה',,B-SCHP,1000055
כהן,,O,1000055
שבא,,O,1000055
על,,O,1000055
זקוקה,,O,1000055
ליבם,,O,1000055
ונת,,O,1000055
##עבר,,O,1000055
##ה,,O,1000055
מביאה,,O,1000055
ראשונה,,O,1000055
הוולד,,O,1000055
כשר,,O,1000055
ועש,,O,1000055
##אה,,O,1000055
זונה,,O,1000055
[SEP],10.0,O,1000055
,10.0,O,1000055
[CLS],10.0,O,1000056
ג,,O,1000056
),,O,1000056
וגדולה,,O,1000056
מזה,,O,1000056
"ברמב""ם",,B-AUT,1000056
פרק,,B-pCHP,1000056
"י""ט",,B-CHP,1000056
פרק,,B-pSEC,1000056
איסורי,,B-SEC,1000056
ביאה,,I-SEC,1000056
הלכה,,B-pSCHP,1000056
ה',,B-SCHP,1000056
כהן,,O,1000056
שבא,,O,1000056
על,,O,1000056
זקוקה,,O,1000056
ליבם,,O,1000056
ונת,,O,1000056
##עבר,,O,1000056
##ה,,O,1000056
מביאה,,O,1000056
ראשונה,,O,1000056
הוולד,,O,1000056
כשר,,O,1000056
ועש,,O,1000056
##אה,,O,1000056
זונה,,O,1000056
[SEP],10.0,O,1000056
,10.0,O,1000056
[CLS],10.0,O,1000057
ג,,O,1000057
),,O,1000057
וגדולה,,O,1000057
מזה,,O,1000057
"ברמב""ם",,B-AUT,1000057
פרק,,B-pCHP,1000057
"י""ט",,B-CHP,1000057
(,,B-pSEC,1000057
איסורי,,B-SEC,1000057
ביאה,,I-SEC,1000057
הלכה,,B-pSCHP,1000057
ה',,B-SCHP,1000057
כהן,,O,1000057
שבא,,O,1000057
על,,O,1000057
זקוקה,,O,1000057
ליבם,,O,1000057
ונת,,O,1000057
##עבר,,O,1000057
##ה,,O,1000057
מביאה,,O,1000057
ראשונה,,O,1000057
הוולד,,O,1000057
כשר,,O,1000057
ועש,,O,1000057
##אה,,O,1000057
זונה,,O,1000057
[SEP],10.0,O,1000057
,10.0,O,1000057
[CLS],10.0,O,1000058
ג,,O,1000058
),,O,1000058
וגדולה,,O,1000058
מזה,,O,1000058
"ברמב""ם",,B-AUT,1000058
פרק,,B-pCHP,1000058
"י""ט",,B-CHP,1000058
חלק,,B-pSEC,1000058
איסורי,,B-SEC,1000058
ביאה,,I-SEC,1000058
הלכה,,B-pSCHP,1000058
ה',,B-SCHP,1000058
כהן,,O,1000058
שבא,,O,1000058
על,,O,1000058
זקוקה,,O,1000058
ליבם,,O,1000058
ונת,,O,1000058
##עבר,,O,1000058
##ה,,O,1000058
מביאה,,O,1000058
ראשונה,,O,1000058
הוולד,,O,1000058
כשר,,O,1000058
ועש,,O,1000058
##אה,,O,1000058
זונה,,O,1000058
[SEP],10.0,O,1000058
,10.0,O,1000058
[CLS],10.0,O,1000059
ג,,O,1000059
),,O,1000059
וגדולה,,O,1000059
מזה,,O,1000059
"ברמב""ם",,B-AUT,1000059
פרק,,B-pCHP,1000059
"י""ט",,B-CHP,1000059
סימן,,B-pSEC,1000059
איסורי,,B-SEC,1000059
ביאה,,I-SEC,1000059
הלכה,,B-pSCHP,1000059
ה',,B-SCHP,1000059
כהן,,O,1000059
שבא,,O,1000059
על,,O,1000059
זקוקה,,O,1000059
ליבם,,O,1000059
ונת,,O,1000059
##עבר,,O,1000059
##ה,,O,1000059
מביאה,,O,1000059
ראשונה,,O,1000059
הוולד,,O,1000059
כשר,,O,1000059
ועש,,O,1000059
##אה,,O,1000059
זונה,,O,1000059
[SEP],10.0,O,1000059
,10.0,O,1000059
[CLS],10.0,O,1000060
מביאה,,O,1000060
שניה,,O,1000060
ואילך,,O,1000060
חלל,,O,1000060
כמו,,O,1000060
שכתב,,O,1000060
"הרמב""ם",,B-AUT,1000060
פרק,,B-pCHP,1000060
"י""ט",,B-CHP,1000060
מהלכות,,B-pSEC,1000060
איסורי,,B-SEC,1000060
ביאה,,I-SEC,1000060
הלכה,,B-pSCHP,1000060
ה',,B-SCHP,1000060
ואיכ,,O,1000060
##א,,O,1000060
גם,,O,1000060
ביב,,O,1000060
##מה,,O,1000060
מעלת,,O,1000060
יוחסין,,O,1000060
[SEP],10.0,O,1000060
,10.0,O,1000060
[CLS],10.0,O,1000061
מביאה,,O,1000061
שניה,,O,1000061
ואילך,,O,1000061
חלל,,O,1000061
כמו,,O,1000061
שכתב,,O,1000061
"הרמב""ם",,B-AUT,1000061
פרק,,B-pCHP,1000061
"י""ט",,B-CHP,1000061
דיני,,B-pSEC,1000061
איסורי,,B-SEC,1000061
ביאה,,I-SEC,1000061
הלכה,,B-pSCHP,1000061
ה',,B-SCHP,1000061
ואיכ,,O,1000061
##א,,O,1000061
גם,,O,1000061
ביב,,O,1000061
##מה,,O,1000061
מעלת,,O,1000061
יוחסין,,O,1000061
[SEP],10.0,O,1000061
,10.0,O,1000061
[CLS],10.0,O,1000062
מביאה,,O,1000062
שניה,,O,1000062
ואילך,,O,1000062
חלל,,O,1000062
כמו,,O,1000062
שכתב,,O,1000062
"הרמב""ם",,B-AUT,1000062
פרק,,B-pCHP,1000062
"י""ט",,B-CHP,1000062
פרק,,B-pSEC,1000062
איסורי,,B-SEC,1000062
ביאה,,I-SEC,1000062
הלכה,,B-pSCHP,1000062
ה',,B-SCHP,1000062
ואיכ,,O,1000062
##א,,O,1000062
גם,,O,1000062
ביב,,O,1000062
##מה,,O,1000062
מעלת,,O,1000062
יוחסין,,O,1000062
[SEP],10.0,O,1000062
,10.0,O,1000062
[CLS],10.0,O,1000063
מביאה,,O,1000063
שניה,,O,1000063
ואילך,,O,1000063
חלל,,O,1000063
כמו,,O,1000063
שכתב,,O,1000063
"הרמב""ם",,B-AUT,1000063
פרק,,B-pCHP,1000063
"י""ט",,B-CHP,1000063
(,,B-pSEC,1000063
איסורי,,B-SEC,1000063
ביאה,,I-SEC,1000063
הלכה,,B-pSCHP,1000063
ה',,B-SCHP,1000063
ואיכ,,O,1000063
##א,,O,1000063
גם,,O,1000063
ביב,,O,1000063
##מה,,O,1000063
מעלת,,O,1000063
יוחסין,,O,1000063
[SEP],10.0,O,1000063
,10.0,O,1000063
[CLS],10.0,O,1000064
מביאה,,O,1000064
שניה,,O,1000064
ואילך,,O,1000064
חלל,,O,1000064
כמו,,O,1000064
שכתב,,O,1000064
"הרמב""ם",,B-AUT,1000064
פרק,,B-pCHP,1000064
"י""ט",,B-CHP,1000064
חלק,,B-pSEC,1000064
איסורי,,B-SEC,1000064
ביאה,,I-SEC,1000064
הלכה,,B-pSCHP,1000064
ה',,B-SCHP,1000064
ואיכ,,O,1000064
##א,,O,1000064
גם,,O,1000064
ביב,,O,1000064
##מה,,O,1000064
מעלת,,O,1000064
יוחסין,,O,1000064
[SEP],10.0,O,1000064
,10.0,O,1000064
[CLS],10.0,O,1000065
מביאה,,O,1000065
שניה,,O,1000065
ואילך,,O,1000065
חלל,,O,1000065
כמו,,O,1000065
שכתב,,O,1000065
"הרמב""ם",,B-AUT,1000065
פרק,,B-pCHP,1000065
"י""ט",,B-CHP,1000065
סימן,,B-pSEC,1000065
איסורי,,B-SEC,1000065
ביאה,,I-SEC,1000065
הלכה,,B-pSCHP,1000065
ה',,B-SCHP,1000065
ואיכ,,O,1000065
##א,,O,1000065
גם,,O,1000065
ביב,,O,1000065
##מה,,O,1000065
מעלת,,O,1000065
יוחסין,,O,1000065
[SEP],10.0,O,1000065
,10.0,O,1000065
[CLS],10.0,O,1000066
והחיל,,O,1000066
##וק,,O,1000066
שבין,,O,1000066
תקנה,,O,1000066
למנהג,,O,1000066
מבואר,,O,1000066
פרק,,B-pCHP,1000066
לולב,,B-CHP,1000066
וערב,,I-CHP,1000066
פרק,,I-pSEC,1000066
בחב,,O,1000066
##וט,,O,1000066
דל,,O,1000066
##מאן,,O,1000066
דאמר,,O,1000066
מנהג,,O,1000066
נביאים,,O,1000066
אין,,O,1000066
מברכין,,O,1000066
יע,,O,1000066
##יין,,O,1000066
שם,,O,1000066
בגמרא,,B-BOK,1000066
"ורש""י",,I-AUT,1000066
[SEP],10.0,O,1000066
,10.0,O,1000066
[CLS],10.0,O,1000067
והחיל,,O,1000067
##וק,,O,1000067
שבין,,O,1000067
תקנה,,O,1000067
למנהג,,O,1000067
מבואר,,O,1000067
פרק,,B-pCHP,1000067
לולב,,B-CHP,1000067
וערב,,I-CHP,1000067
(,,I-pSEC,1000067
בחב,,O,1000067
##וט,,O,1000067
דל,,O,1000067
##מאן,,O,1000067
דאמר,,O,1000067
מנהג,,O,1000067
נביאים,,O,1000067
אין,,O,1000067
מברכין,,O,1000067
יע,,O,1000067
##יין,,O,1000067
שם,,O,1000067
בגמרא,,B-BOK,1000067
"ורש""י",,I-AUT,1000067
[SEP],10.0,O,1000067
,10.0,O,1000067
[CLS],10.0,O,1000068
והחיל,,O,1000068
##וק,,O,1000068
שבין,,O,1000068
תקנה,,O,1000068
למנהג,,O,1000068
מבואר,,O,1000068
פרק,,B-pCHP,1000068
לולב,,B-CHP,1000068
וערב,,I-CHP,1000068
חלק,,I-pSEC,1000068
בחב,,O,1000068
##וט,,O,1000068
דל,,O,1000068
##מאן,,O,1000068
דאמר,,O,1000068
מנהג,,O,1000068
נביאים,,O,1000068
אין,,O,1000068
מברכין,,O,1000068
יע,,O,1000068
##יין,,O,1000068
שם,,O,1000068
בגמרא,,B-BOK,1000068
"ורש""י",,I-AUT,1000068
[SEP],10.0,O,1000068
,10.0,O,1000068
[CLS],10.0,O,1000069
והחיל,,O,1000069
##וק,,O,1000069
שבין,,O,1000069
תקנה,,O,1000069
למנהג,,O,1000069
מבואר,,O,1000069
פרק,,B-pCHP,1000069
לולב,,B-CHP,1000069
וערב,,I-CHP,1000069
סימן,,I-pSEC,1000069
בחב,,O,1000069
##וט,,O,1000069
דל,,O,1000069
##מאן,,O,1000069
דאמר,,O,1000069
מנהג,,O,1000069
נביאים,,O,1000069
אין,,O,1000069
מברכין,,O,1000069
יע,,O,1000069
##יין,,O,1000069
שם,,O,1000069
בגמרא,,B-BOK,1000069
"ורש""י",,I-AUT,1000069
[SEP],10.0,O,1000069
,10.0,O,1000069
[CLS],10.0,O,1000070
והחיל,,O,1000070
##וק,,O,1000070
שבין,,O,1000070
תקנה,,O,1000070
למנהג,,O,1000070
מבואר,,O,1000070
פרק,,B-pCHP,1000070
לולב,,B-CHP,1000070
וערב,,I-CHP,1000070
דיני,,I-pSEC,1000070
בחב,,O,1000070
##וט,,O,1000070
דל,,O,1000070
##מאן,,O,1000070
דאמר,,O,1000070
מנהג,,O,1000070
נביאים,,O,1000070
אין,,O,1000070
מברכין,,O,1000070
יע,,O,1000070
##יין,,O,1000070
שם,,O,1000070
בגמרא,,B-BOK,1000070
"ורש""י",,I-AUT,1000070
[SEP],10.0,O,1000070
,10.0,O,1000070
[CLS],10.0,O,1000071
והחיל,,O,1000071
##וק,,O,1000071
שבין,,O,1000071
תקנה,,O,1000071
למנהג,,O,1000071
מבואר,,O,1000071
פרק,,B-pCHP,1000071
לולב,,B-CHP,1000071
וערב,,I-CHP,1000071
מהלכות,,I-pSEC,1000071
בחב,,O,1000071
##וט,,O,1000071
דל,,O,1000071
##מאן,,O,1000071
דאמר,,O,1000071
מנהג,,O,1000071
נביאים,,O,1000071
אין,,O,1000071
מברכין,,O,1000071
יע,,O,1000071
##יין,,O,1000071
שם,,O,1000071
בגמרא,,B-BOK,1000071
"ורש""י",,I-AUT,1000071
[SEP],10.0,O,1000071
,10.0,O,1000071
[CLS],10.0,O,1000072
"שו""ת",,B-BOK,1000072
אבני,,I-BOK,1000072
נזר,,I-BOK,1000072
חלק,,B-pSEC,1000072
אורח,,B-SEC,1000072
חיים,,I-SEC,1000072
סימן,,B-pCHP,1000072
יא,,B-CHP,1000072
בין,,O,1000072
השמשות,,O,1000072
יום,,O,1000072
וערב,,O,1000072
שבת,,O,1000072
קדש,,O,1000072
ויקרא,,O,1000072
שש,,O,1000072
מאות,,O,1000072
שישים,,O,1000072
ושניים,,O,1000072
[SEP],10.0,O,1000072
,10.0,O,1000072
[CLS],10.0,O,1000073
"שו""ת",,B-BOK,1000073
אבני,,I-BOK,1000073
נזר,,I-BOK,1000073
סימן,,B-pSEC,1000073
אורח,,B-SEC,1000073
חיים,,I-SEC,1000073
סימן,,B-pCHP,1000073
יא,,B-CHP,1000073
בין,,O,1000073
השמשות,,O,1000073
יום,,O,1000073
וערב,,O,1000073
שבת,,O,1000073
קדש,,O,1000073
ויקרא,,O,1000073
שש,,O,1000073
מאות,,O,1000073
שישים,,O,1000073
ושניים,,O,1000073
[SEP],10.0,O,1000073
,10.0,O,1000073
[CLS],10.0,O,1000074
"שו""ת",,B-BOK,1000074
אבני,,I-BOK,1000074
נזר,,I-BOK,1000074
(,,B-pSEC,1000074
אורח,,B-SEC,1000074
חיים,,I-SEC,1000074
סימן,,B-pCHP,1000074
יא,,B-CHP,1000074
בין,,O,1000074
השמשות,,O,1000074
יום,,O,1000074
וערב,,O,1000074
שבת,,O,1000074
קדש,,O,1000074
ויקרא,,O,1000074
שש,,O,1000074
מאות,,O,1000074
שישים,,O,1000074
ושניים,,O,1000074
[SEP],10.0,O,1000074
,10.0,O,1000074
[CLS],10.0,O,1000075
"שו""ת",,B-BOK,1000075
אבני,,I-BOK,1000075
נזר,,I-BOK,1000075
פרק,,B-pSEC,1000075
אורח,,B-SEC,1000075
חיים,,I-SEC,1000075
סימן,,B-pCHP,1000075
יא,,B-CHP,1000075
בין,,O,1000075
השמשות,,O,1000075
יום,,O,1000075
וערב,,O,1000075
שבת,,O,1000075
קדש,,O,1000075
ויקרא,,O,1000075
שש,,O,1000075
מאות,,O,1000075
שישים,,O,1000075
ושניים,,O,1000075
[SEP],10.0,O,1000075
,10.0,O,1000075
[CLS],10.0,O,1000076
"שו""ת",,B-BOK,1000076
אבני,,I-BOK,1000076
נזר,,I-BOK,1000076
דיני,,B-pSEC,1000076
אורח,,B-SEC,1000076
חיים,,I-SEC,1000076
סימן,,B-pCHP,1000076
יא,,B-CHP,1000076
בין,,O,1000076
השמשות,,O,1000076
יום,,O,1000076
וערב,,O,1000076
שבת,,O,1000076
קדש,,O,1000076
ויקרא,,O,1000076
שש,,O,1000076
מאות,,O,1000076
שישים,,O,1000076
ושניים,,O,1000076
[SEP],10.0,O,1000076
,10.0,O,1000076
[CLS],10.0,O,1000077
"שו""ת",,B-BOK,1000077
אבני,,I-BOK,1000077
נזר,,I-BOK,1000077
מהלכות,,B-pSEC,1000077
אורח,,B-SEC,1000077
חיים,,I-SEC,1000077
סימן,,B-pCHP,1000077
יא,,B-CHP,1000077
בין,,O,1000077
השמשות,,O,1000077
יום,,O,1000077
וערב,,O,1000077
שבת,,O,1000077
קדש,,O,1000077
ויקרא,,O,1000077
שש,,O,1000077
מאות,,O,1000077
שישים,,O,1000077
ושניים,,O,1000077
[SEP],10.0,O,1000077
,10.0,O,1000077
[CLS],10.0,O,1000078
"שו""ת",,B-BOK,1000078
אבני,,I-BOK,1000078
נזר,,I-BOK,1000078
חלק,,B-pSEC,1000078
אבן,,B-SEC,1000078
העזר,,I-SEC,1000078
סימן,,B-pCHP,1000078
ז,,B-CHP,1000078
בין,,O,1000078
השמשות,,O,1000078
יום,,O,1000078
וערב,,O,1000078
שבת,,O,1000078
קדש,,O,1000078
שש,,O,1000078
מאות,,O,1000078
חמישים,,O,1000078
וחמישה,,O,1000078
לפרט,,O,1000078
קטן,,O,1000078
פה,,O,1000078
סא,,O,1000078
##כט,,O,1000078
##שא,,O,1000078
##ב,,O,1000078
[SEP],10.0,O,1000078
,10.0,O,1000078
[CLS],10.0,O,1000079
"שו""ת",,B-BOK,1000079
אבני,,I-BOK,1000079
נזר,,I-BOK,1000079
סימן,,B-pSEC,1000079
אבן,,B-SEC,1000079
העזר,,I-SEC,1000079
סימן,,B-pCHP,1000079
ז,,B-CHP,1000079
בין,,O,1000079
השמשות,,O,1000079
יום,,O,1000079
וערב,,O,1000079
שבת,,O,1000079
קדש,,O,1000079
שש,,O,1000079
מאות,,O,1000079
חמישים,,O,1000079
וחמישה,,O,1000079
לפרט,,O,1000079
קטן,,O,1000079
פה,,O,1000079
סא,,O,1000079
##כט,,O,1000079
##שא,,O,1000079
##ב,,O,1000079
[SEP],10.0,O,1000079
,10.0,O,1000079
[CLS],10.0,O,1000080
"שו""ת",,B-BOK,1000080
אבני,,I-BOK,1000080
נזר,,I-BOK,1000080
(,,B-pSEC,1000080
אבן,,B-SEC,1000080
העזר,,I-SEC,1000080
סימן,,B-pCHP,1000080
ז,,B-CHP,1000080
בין,,O,1000080
השמשות,,O,1000080
יום,,O,1000080
וערב,,O,1000080
שבת,,O,1000080
קדש,,O,1000080
שש,,O,1000080
מאות,,O,1000080
חמישים,,O,1000080
וחמישה,,O,1000080
לפרט,,O,1000080
קטן,,O,1000080
פה,,O,1000080
סא,,O,1000080
##כט,,O,1000080
##שא,,O,1000080
##ב,,O,1000080
[SEP],10.0,O,1000080
,10.0,O,1000080
[CLS],10.0,O,1000081
"שו""ת",,B-BOK,1000081
אבני,,I-BOK,1000081
נזר,,I-BOK,1000081
דיני,,B-pSEC,1000081
אבן,,B-SEC,1000081
העזר,,I-SEC,1000081
סימן,,B-pCHP,1000081
ז,,B-CHP,1000081
בין,,O,1000081
השמשות,,O,1000081
יום,,O,1000081
וערב,,O,1000081
שבת,,O,1000081
קדש,,O,1000081
שש,,O,1000081
מאות,,O,1000081
חמישים,,O,1000081
וחמישה,,O,1000081
לפרט,,O,1000081
קטן,,O,1000081
פה,,O,1000081
סא,,O,1000081
##כט,,O,1000081
##שא,,O,1000081
##ב,,O,1000081
[SEP],10.0,O,1000081
,10.0,O,1000081
[CLS],10.0,O,1000082
"שו""ת",,B-BOK,1000082
אבני,,I-BOK,1000082
נזר,,I-BOK,1000082
פרק,,B-pSEC,1000082
אבן,,B-SEC,1000082
העזר,,I-SEC,1000082
סימן,,B-pCHP,1000082
ז,,B-CHP,1000082
בין,,O,1000082
השמשות,,O,1000082
יום,,O,1000082
וערב,,O,1000082
שבת,,O,1000082
קדש,,O,1000082
שש,,O,1000082
מאות,,O,1000082
חמישים,,O,1000082
וחמישה,,O,1000082
לפרט,,O,1000082
קטן,,O,1000082
פה,,O,1000082
סא,,O,1000082
##כט,,O,1000082
##שא,,O,1000082
##ב,,O,1000082
[SEP],10.0,O,1000082
,10.0,O,1000082
[CLS],10.0,O,1000083
"שו""ת",,B-BOK,1000083
אבני,,I-BOK,1000083
נזר,,I-BOK,1000083
מהלכות,,B-pSEC,1000083
אבן,,B-SEC,1000083
העזר,,I-SEC,1000083
סימן,,B-pCHP,1000083
ז,,B-CHP,1000083
בין,,O,1000083
השמשות,,O,1000083
יום,,O,1000083
וערב,,O,1000083
שבת,,O,1000083
קדש,,O,1000083
שש,,O,1000083
מאות,,O,1000083
חמישים,,O,1000083
וחמישה,,O,1000083
לפרט,,O,1000083
קטן,,O,1000083
פה,,O,1000083
סא,,O,1000083
##כט,,O,1000083
##שא,,O,1000083
##ב,,O,1000083
[SEP],10.0,O,1000083
,10.0,O,1000083
[CLS],10.0,O,1000084
"שו""ת",,B-BOK,1000084
אבני,,I-BOK,1000084
נזר,,I-BOK,1000084
חלק,,B-pSEC,1000084
אבן,,B-SEC,1000084
העזר,,I-SEC,1000084
סימן,,B-pCHP,1000084
לג,,B-CHP,1000084
בין,,O,1000084
השמשות,,O,1000084
יום,,O,1000084
וערב,,O,1000084
שבת,,O,1000084
קדש,,O,1000084
שופטים,,O,1000084
תרנג,,O,1000084
"##""ל",,O,1000084
[SEP],10.0,O,1000084
,10.0,O,1000084
[CLS],10.0,O,1000085
"שו""ת",,B-BOK,1000085
אבני,,I-BOK,1000085
נזר,,I-BOK,1000085
(,,B-pSEC,1000085
אבן,,B-SEC,1000085
העזר,,I-SEC,1000085
סימן,,B-pCHP,1000085
לג,,B-CHP,1000085
בין,,O,1000085
השמשות,,O,1000085
יום,,O,1000085
וערב,,O,1000085
שבת,,O,1000085
קדש,,O,1000085
שופטים,,O,1000085
תרנג,,O,1000085
"##""ל",,O,1000085
[SEP],10.0,O,1000085
,10.0,O,1000085
[CLS],10.0,O,1000086
"שו""ת",,B-BOK,1000086
אבני,,I-BOK,1000086
נזר,,I-BOK,1000086
סימן,,B-pSEC,1000086
אבן,,B-SEC,1000086
העזר,,I-SEC,1000086
סימן,,B-pCHP,1000086
לג,,B-CHP,1000086
בין,,O,1000086
השמשות,,O,1000086
יום,,O,1000086
וערב,,O,1000086
שבת,,O,1000086
קדש,,O,1000086
שופטים,,O,1000086
תרנג,,O,1000086
"##""ל",,O,1000086
[SEP],10.0,O,1000086
,10.0,O,1000086
[CLS],10.0,O,1000087
"שו""ת",,B-BOK,1000087
אבני,,I-BOK,1000087
נזר,,I-BOK,1000087
דיני,,B-pSEC,1000087
אבן,,B-SEC,1000087
העזר,,I-SEC,1000087
סימן,,B-pCHP,1000087
לג,,B-CHP,1000087
בין,,O,1000087
השמשות,,O,1000087
