token,label,label_tag,id
[SEP],10.0,O,1000071
,10.0,O,1000071
[CLS],10.0,O,1000072
יש,,O,1000072
מקום,,O,1000072
עיון,,O,1000072
מהא,,O,1000072
ד,,O,1000072
##גיטין,,B-BOK,1000072
(,,B-pSEC,1000072
"י""ח",,B-CHP,1000072
עמוד,,B-pSCHP,1000072
א',,B-SCHP,1000072
),,O,1000072
דכ,,O,1000072
##ת,,O,1000072
##בו,,O,1000072
ואנ,,O,1000072
##חיה,,O,1000072
בכיס,,O,1000072
##תי,,O,1000072
##ה,,O,1000072
דאי,,O,1000072
מפי,,O,1000072
##יסה,,O,1000072
תפ,,O,1000072
##ייס,,O,1000072
[SEP],10.0,O,1000072
,10.0,O,1000072
[CLS],10.0,O,1000073
יש,,O,1000073
מקום,,O,1000073
עיון,,O,1000073
מהא,,O,1000073
ד,,O,1000073
##גיטין,,B-BOK,1000073
(,,B-pSEC,1000073
"י""ח",,B-CHP,1000073
עמוד,,B-pSCHP,1000073
א',,B-SCHP,1000073
),,O,1000073
דכ,,O,1000073
##ת,,O,1000073
##בו,,O,1000073
ואנ,,O,1000073
##חיה,,O,1000073
בכיס,,O,1000073
##תי,,O,1000073
##ה,,O,1000073
דאי,,O,1000073
מפי,,O,1000073
##יסה,,O,1000073
תפ,,O,1000073
##ייס,,O,1000073
[SEP],10.0,O,1000073
,10.0,O,1000073
[CLS],10.0,O,1000074
יש,,O,1000074
מקום,,O,1000074
עיון,,O,1000074
מהא,,O,1000074
ד,,O,1000074
##גיטין,,B-BOK,1000074
(,,B-pSEC,1000074
"י""ח",,B-CHP,1000074
עמוד,,B-pSCHP,1000074
א',,B-SCHP,1000074
),,O,1000074
דכ,,O,1000074
##ת,,O,1000074
##בו,,O,1000074
ואנ,,O,1000074
##חיה,,O,1000074
בכיס,,O,1000074
##תי,,O,1000074
##ה,,O,1000074
דאי,,O,1000074
מפי,,O,1000074
##יסה,,O,1000074
תפ,,O,1000074
##ייס,,O,1000074
[SEP],10.0,O,1000074
,10.0,O,1000074
[CLS],10.0,O,1000075
יש,,O,1000075
מקום,,O,1000075
עיון,,O,1000075
מהא,,O,1000075
ד,,O,1000075
##גיטין,,B-BOK,1000075
(,,B-pSEC,1000075
"י""ח",,B-CHP,1000075
עמוד,,B-pSCHP,1000075
א',,B-SCHP,1000075
),,O,1000075
דכ,,O,1000075
##ת,,O,1000075
##בו,,O,1000075
ואנ,,O,1000075
##חיה,,O,1000075
בכיס,,O,1000075
##תי,,O,1000075
##ה,,O,1000075
דאי,,O,1000075
מפי,,O,1000075
##יסה,,O,1000075
תפ,,O,1000075
##ייס,,O,1000075
[SEP],10.0,O,1000075
,10.0,O,1000075
[CLS],10.0,O,1000076
יש,,O,1000076
מקום,,O,1000076
עיון,,O,1000076
מהא,,O,1000076
ד,,O,1000076
##גיטין,,B-BOK,1000076
(,,B-pSEC,1000076
"י""ח",,B-CHP,1000076
עמוד,,B-pSCHP,1000076
א',,B-SCHP,1000076
),,O,1000076
דכ,,O,1000076
##ת,,O,1000076
##בו,,O,1000076
ואנ,,O,1000076
##חיה,,O,1000076
בכיס,,O,1000076
##תי,,O,1000076
##ה,,O,1000076
דאי,,O,1000076
מפי,,O,1000076
##יסה,,O,1000076
תפ,,O,1000076
##ייס,,O,1000076
[SEP],10.0,O,1000076
,10.0,O,1000076
[CLS],10.0,O,1000077
יש,,O,1000077
מקום,,O,1000077
עיון,,O,1000077
מהא,,O,1000077
ד,,O,1000077
##גיטין,,B-BOK,1000077
(,,B-pSEC,1000077
"י""ח",,B-CHP,1000077
עמוד,,B-pSCHP,1000077
א',,B-SCHP,1000077
),,O,1000077
דכ,,O,1000077
##ת,,O,1000077
##בו,,O,1000077
ואנ,,O,1000077
##חיה,,O,1000077
בכיס,,O,1000077
##תי,,O,1000077
##ה,,O,1000077
דאי,,O,1000077
מפי,,O,1000077
##יסה,,O,1000077
תפ,,O,1000077
##ייס,,O,1000077
[SEP],10.0,O,1000077
,10.0,O,1000077
[CLS],10.0,O,1000078
יש,,O,1000078
מקום,,O,1000078
עיון,,O,1000078
מהא,,O,1000078
ד,,O,1000078
##גיטין,,B-BOK,1000078
(,,B-pSEC,1000078
"י""ח",,B-CHP,1000078
עמוד,,B-pSCHP,1000078
א',,B-SCHP,1000078
),,O,1000078
דכ,,O,1000078
##ת,,O,1000078
##בו,,O,1000078
ואנ,,O,1000078
##חיה,,O,1000078
בכיס,,O,1000078
##תי,,O,1000078
##ה,,O,1000078
דאי,,O,1000078
מפי,,O,1000078
##יסה,,O,1000078
תפ,,O,1000078
##ייס,,O,1000078
[SEP],10.0,O,1000078
,10.0,O,1000078
[CLS],10.0,O,1000079
יש,,O,1000079
מקום,,O,1000079
עיון,,O,1000079
מהא,,O,1000079
ד,,O,1000079
##גיטין,,B-BOK,1000079
(,,B-pSEC,1000079
"י""ח",,B-CHP,1000079
עמוד,,B-pSCHP,1000079
א',,B-SCHP,1000079
),,O,1000079
דכ,,O,1000079
##ת,,O,1000079
##בו,,O,1000079
ואנ,,O,1000079
##חיה,,O,1000079
בכיס,,O,1000079
##תי,,O,1000079
##ה,,O,1000079
דאי,,O,1000079
מפי,,O,1000079
##יסה,,O,1000079
תפ,,O,1000079
##ייס,,O,1000079
[SEP],10.0,O,1000079
,10.0,O,1000079
[CLS],10.0,O,1000080
יש,,O,1000080
מקום,,O,1000080
עיון,,O,1000080
מהא,,O,1000080
ד,,O,1000080
##גיטין,,B-BOK,1000080
(,,B-pSEC,1000080
"י""ח",,B-CHP,1000080
עמוד,,B-pSCHP,1000080
א',,B-SCHP,1000080
),,O,1000080
דכ,,O,1000080
##ת,,O,1000080
##בו,,O,1000080
ואנ,,O,1000080
##חיה,,O,1000080
בכיס,,O,1000080
##תי,,O,1000080
##ה,,O,1000080
דאי,,O,1000080
מפי,,O,1000080
##יסה,,O,1000080
תפ,,O,1000080
##ייס,,O,1000080
[SEP],10.0,O,1000080
,10.0,O,1000080
[CLS],10.0,O,1000081
יש,,O,1000081
מקום,,O,1000081
עיון,,O,1000081
מהא,,O,1000081
ד,,O,1000081
##גיטין,,B-BOK,1000081
(,,B-pSEC,1000081
"י""ח",,B-CHP,1000081
עמוד,,B-pSCHP,1000081
א',,B-SCHP,1000081
),,O,1000081
דכ,,O,1000081
##ת,,O,1000081
##בו,,O,1000081
ואנ,,O,1000081
##חיה,,O,1000081
בכיס,,O,1000081
##תי,,O,1000081
##ה,,O,1000081
דאי,,O,1000081
מפי,,O,1000081
##יסה,,O,1000081
תפ,,O,1000081
##ייס,,O,1000081
[SEP],10.0,O,1000081
,10.0,O,1000081
[CLS],10.0,O,1000082
יש,,O,1000082
מקום,,O,1000082
עיון,,O,1000082
מהא,,O,1000082
ד,,O,1000082
##גיטין,,B-BOK,1000082
(,,B-pSEC,1000082
"י""ח",,B-CHP,1000082
עמוד,,B-pSCHP,1000082
א',,B-SCHP,1000082
),,O,1000082
דכ,,O,1000082
##ת,,O,1000082
##בו,,O,1000082
ואנ,,O,1000082
##חיה,,O,1000082
בכיס,,O,1000082
##תי,,O,1000082
##ה,,O,1000082
דאי,,O,1000082
מפי,,O,1000082
##יסה,,O,1000082
תפ,,O,1000082
##ייס,,O,1000082
[SEP],10.0,O,1000082
,10.0,O,1000082
[CLS],10.0,O,1000083
יש,,O,1000083
מקום,,O,1000083
עיון,,O,1000083
מהא,,O,1000083
ד,,O,1000083
##גיטין,,B-BOK,1000083
(,,B-pSEC,1000083
"י""ח",,B-CHP,1000083
עמוד,,B-pSCHP,1000083
א',,B-SCHP,1000083
),,O,1000083
דכ,,O,1000083
##ת,,O,1000083
##בו,,O,1000083
ואנ,,O,1000083
##חיה,,O,1000083
בכיס,,O,1000083
##תי,,O,1000083
##ה,,O,1000083
דאי,,O,1000083
מפי,,O,1000083
##יסה,,O,1000083
תפ,,O,1000083
##ייס,,O,1000083
[SEP],10.0,O,1000083
,10.0,O,1000083
[CLS],10.0,O,1000084
יש,,O,1000084
מקום,,O,1000084
עיון,,O,1000084
מהא,,O,1000084
ד,,O,1000084
##גיטין,,B-BOK,1000084
(,,B-pSEC,1000084
"י""ח",,B-CHP,1000084
עמוד,,B-pSCHP,1000084
א',,B-SCHP,1000084
),,O,1000084
דכ,,O,1000084
##ת,,O,1000084
##בו,,O,1000084
ואנ,,O,1000084
##חיה,,O,1000084
בכיס,,O,1000084
##תי,,O,1000084
##ה,,O,1000084
דאי,,O,1000084
מפי,,O,1000084
##יסה,,O,1000084
תפ,,O,1000084
##ייס,,O,1000084
[SEP],10.0,O,1000084
,10.0,O,1000084
[CLS],10.0,O,1000085
יש,,O,1000085
מקום,,O,1000085
עיון,,O,1000085
מהא,,O,1000085
ד,,O,1000085
##גיטין,,B-BOK,1000085
(,,B-pSEC,1000085
"י""ח",,B-CHP,1000085
עמוד,,B-pSCHP,1000085
א',,B-SCHP,1000085
),,O,1000085
דכ,,O,1000085
##ת,,O,1000085
##בו,,O,1000085
ואנ,,O,1000085
##חיה,,O,1000085
בכיס,,O,1000085
##תי,,O,1000085
##ה,,O,1000085
דאי,,O,1000085
מפי,,O,1000085
##יסה,,O,1000085
תפ,,O,1000085
##ייס,,O,1000085
[SEP],10.0,O,1000085
,10.0,O,1000085
[CLS],10.0,O,1000086
יש,,O,1000086
מקום,,O,1000086
עיון,,O,1000086
מהא,,O,1000086
ד,,O,1000086
##גיטין,,B-BOK,1000086
(,,B-pSEC,1000086
"י""ח",,B-CHP,1000086
עמוד,,B-pSCHP,1000086
א',,B-SCHP,1000086
),,O,1000086
דכ,,O,1000086
##ת,,O,1000086
##בו,,O,1000086
ואנ,,O,1000086
##חיה,,O,1000086
בכיס,,O,1000086
##תי,,O,1000086
##ה,,O,1000086
דאי,,O,1000086
מפי,,O,1000086
##יסה,,O,1000086
תפ,,O,1000086
##ייס,,O,1000086
[SEP],10.0,O,1000086
,10.0,O,1000086
[CLS],10.0,O,1000087
יש,,O,1000087
מקום,,O,1000087
עיון,,O,1000087
מהא,,O,1000087
ד,,O,1000087
##גיטין,,B-BOK,1000087
(,,B-pSEC,1000087
"י""ח",,B-CHP,1000087
עמוד,,B-pSCHP,1000087
א',,B-SCHP,1000087
),,O,1000087
דכ,,O,1000087
##ת,,O,1000087
##בו,,O,1000087
ואנ,,O,1000087
##חיה,,O,1000087
בכיס,,O,1000087
##תי,,O,1000087
##ה,,O,1000087
דאי,,O,1000087
מפי,,O,1000087
##יסה,,O,1000087
תפ,,O,1000087
##ייס,,O,1000087
[SEP],10.0,O,1000087
,10.0,O,1000087
[CLS],10.0,O,1000088
יש,,O,1000088
מקום,,O,1000088
עיון,,O,1000088
מהא,,O,1000088
ד,,O,1000088
##גיטין,,B-BOK,1000088
(,,B-pSEC,1000088
"י""ח",,B-CHP,1000088
עמוד,,B-pSCHP,1000088
א',,B-SCHP,1000088
),,O,1000088
דכ,,O,1000088
##ת,,O,1000088
##בו,,O,1000088
ואנ,,O,1000088
##חיה,,O,1000088
בכיס,,O,1000088
##תי,,O,1000088
##ה,,O,1000088
דאי,,O,1000088
מפי,,O,1000088
##יסה,,O,1000088
תפ,,O,1000088
##ייס,,O,1000088
[SEP],10.0,O,1000088
,10.0,O,1000088
[CLS],10.0,O,1000089
יש,,O,1000089
מקום,,O,1000089
עיון,,O,1000089
מהא,,O,1000089
ד,,O,1000089
##גיטין,,B-BOK,1000089
(,,B-pSEC,1000089
"י""ח",,B-CHP,1000089
עמוד,,B-pSCHP,1000089
א',,B-SCHP,1000089
),,O,1000089
דכ,,O,1000089
##ת,,O,1000089
##בו,,O,1000089
ואנ,,O,1000089
##חיה,,O,1000089
בכיס,,O,1000089
##תי,,O,1000089
##ה,,O,1000089
דאי,,O,1000089
מפי,,O,1000089
##יסה,,O,1000089
תפ,,O,1000089
##ייס,,O,1000089
[SEP],10.0,O,1000089
,10.0,O,1000089
[CLS],10.0,O,1000090
יש,,O,1000090
מקום,,O,1000090
עיון,,O,1000090
מהא,,O,1000090
ד,,O,1000090
##גיטין,,B-BOK,1000090
(,,B-pSEC,1000090
"י""ח",,B-CHP,1000090
עמוד,,B-pSCHP,1000090
א',,B-SCHP,1000090
),,O,1000090
דכ,,O,1000090
##ת,,O,1000090
##בו,,O,1000090
ואנ,,O,1000090
##חיה,,O,1000090
בכיס,,O,1000090
##תי,,O,1000090
##ה,,O,1000090
דאי,,O,1000090
מפי,,O,1000090
##יסה,,O,1000090
תפ,,O,1000090
##ייס,,O,1000090
[SEP],10.0,O,1000090
,10.0,O,1000090
[CLS],10.0,O,1000091
יש,,O,1000091
מקום,,O,1000091
עיון,,O,1000091
מהא,,O,1000091
ד,,O,1000091
##גיטין,,B-BOK,1000091
(,,B-pSEC,1000091
"י""ח",,B-CHP,1000091
עמוד,,B-pSCHP,1000091
א',,B-SCHP,1000091
),,O,1000091
דכ,,O,1000091
##ת,,O,1000091
##בו,,O,1000091
ואנ,,O,1000091
##חיה,,O,1000091
בכיס,,O,1000091
##תי,,O,1000091
##ה,,O,1000091
דאי,,O,1000091
מפי,,O,1000091
##יסה,,O,1000091
תפ,,O,1000091
##ייס,,O,1000091
[SEP],10.0,O,1000091
,10.0,O,1000091
[CLS],10.0,O,1000092
יש,,O,1000092
מקום,,O,1000092
עיון,,O,1000092
מהא,,O,1000092
ד,,O,1000092
##גיטין,,B-BOK,1000092
(,,B-pSEC,1000092
"י""ח",,B-CHP,1000092
עמוד,,B-pSCHP,1000092
א',,B-SCHP,1000092
),,O,1000092
דכ,,O,1000092
##ת,,O,1000092
##בו,,O,1000092
ואנ,,O,1000092
##חיה,,O,1000092
בכיס,,O,1000092
##תי,,O,1000092
##ה,,O,1000092
דאי,,O,1000092
מפי,,O,1000092
##יסה,,O,1000092
תפ,,O,1000092
##ייס,,O,1000092
[SEP],10.0,O,1000092
,10.0,O,1000092
[CLS],10.0,O,1000093
יש,,O,1000093
מקום,,O,1000093
עיון,,O,1000093
מהא,,O,1000093
ד,,O,1000093
##גיטין,,B-BOK,1000093
(,,B-pSEC,1000093
"י""ח",,B-CHP,1000093
עמוד,,B-pSCHP,1000093
א',,B-SCHP,1000093
),,O,1000093
דכ,,O,1000093
##ת,,O,1000093
##בו,,O,1000093
ואנ,,O,1000093
##חיה,,O,1000093
בכיס,,O,1000093
##תי,,O,1000093
##ה,,O,1000093
דאי,,O,1000093
מפי,,O,1000093
##יסה,,O,1000093
תפ,,O,1000093
##ייס,,O,1000093
[SEP],10.0,O,1000093
,10.0,O,1000093
[CLS],10.0,O,1000094
יש,,O,1000094
מקום,,O,1000094
עיון,,O,1000094
מהא,,O,1000094
ד,,O,1000094
##גיטין,,B-BOK,1000094
(,,B-pSEC,1000094
"י""ח",,B-CHP,1000094
עמוד,,B-pSCHP,1000094
א',,B-SCHP,1000094
),,O,1000094
דכ,,O,1000094
##ת,,O,1000094
##בו,,O,1000094
ואנ,,O,1000094
##חיה,,O,1000094
בכיס,,O,1000094
##תי,,O,1000094
##ה,,O,1000094
דאי,,O,1000094
מפי,,O,1000094
##יסה,,O,1000094
תפ,,O,1000094
##ייס,,O,1000094
[SEP],10.0,O,1000094
,10.0,O,1000094
[CLS],10.0,O,1000095
יש,,O,1000095
מקום,,O,1000095
עיון,,O,1000095
מהא,,O,1000095
ד,,O,1000095
##גיטין,,B-BOK,1000095
(,,B-pSEC,1000095
"י""ח",,B-CHP,1000095
עמוד,,B-pSCHP,1000095
א',,B-SCHP,1000095
),,O,1000095
דכ,,O,1000095
##ת,,O,1000095
##בו,,O,1000095
ואנ,,O,1000095
##חיה,,O,1000095
בכיס,,O,1000095
##תי,,O,1000095
##ה,,O,1000095
דאי,,O,1000095
מפי,,O,1000095
##יסה,,O,1000095
תפ,,O,1000095
##ייס,,O,1000095
[SEP],10.0,O,1000095
,10.0,O,1000095
[CLS],10.0,O,1000096
יש,,O,1000096
מקום,,O,1000096
עיון,,O,1000096
מהא,,O,1000096
ד,,O,1000096
##גיטין,,B-BOK,1000096
(,,B-pSEC,1000096
"י""ח",,B-CHP,1000096
עמוד,,B-pSCHP,1000096
א',,B-SCHP,1000096
),,O,1000096
דכ,,O,1000096
##ת,,O,1000096
##בו,,O,1000096
ואנ,,O,1000096
##חיה,,O,1000096
בכיס,,O,1000096
##תי,,O,1000096
##ה,,O,1000096
דאי,,O,1000096
מפי,,O,1000096
##יסה,,O,1000096
תפ,,O,1000096
##ייס,,O,1000096
[SEP],10.0,O,1000096
,10.0,O,1000096
[CLS],10.0,O,1000097
יש,,O,1000097
מקום,,O,1000097
עיון,,O,1000097
מהא,,O,1000097
ד,,O,1000097
##גיטין,,B-BOK,1000097
(,,B-pSEC,1000097
"י""ח",,B-CHP,1000097
עמוד,,B-pSCHP,1000097
א',,B-SCHP,1000097
),,O,1000097
דכ,,O,1000097
##ת,,O,1000097
##בו,,O,1000097
ואנ,,O,1000097
##חיה,,O,1000097
בכיס,,O,1000097
##תי,,O,1000097
##ה,,O,1000097
דאי,,O,1000097
מפי,,O,1000097
##יסה,,O,1000097
תפ,,O,1000097
##ייס,,O,1000097
[SEP],10.0,O,1000097
,10.0,O,1000097
[CLS],10.0,O,1000098
יש,,O,1000098
מקום,,O,1000098
עיון,,O,1000098
מהא,,O,1000098
ד,,O,1000098
##גיטין,,B-BOK,1000098
(,,B-pSEC,1000098
"י""ח",,B-CHP,1000098
עמוד,,B-pSCHP,1000098
א',,B-SCHP,1000098
),,O,1000098
דכ,,O,1000098
##ת,,O,1000098
##בו,,O,1000098
ואנ,,O,1000098
##חיה,,O,1000098
בכיס,,O,1000098
##תי,,O,1000098
##ה,,O,1000098
דאי,,O,1000098
מפי,,O,1000098
##יסה,,O,1000098
תפ,,O,1000098
##ייס,,O,1000098
[SEP],10.0,O,1000098
,10.0,O,1000098
[CLS],10.0,O,1000099
יש,,O,1000099
מקום,,O,1000099
עיון,,O,1000099
מהא,,O,1000099
ד,,O,1000099
##גיטין,,B-BOK,1000099
(,,B-pSEC,1000099
"י""ח",,B-CHP,1000099
עמוד,,B-pSCHP,1000099
א',,B-SCHP,1000099
),,O,1000099
דכ,,O,1000099
##ת,,O,1000099
##בו,,O,1000099
ואנ,,O,1000099
##חיה,,O,1000099
בכיס,,O,1000099
##תי,,O,1000099
##ה,,O,1000099
דאי,,O,1000099
מפי,,O,1000099
##יסה,,O,1000099
תפ,,O,1000099
##ייס,,O,1000099
[SEP],10.0,O,1000099
,10.0,O,1000099
[CLS],10.0,O,1000100
יש,,O,1000100
מקום,,O,1000100
עיון,,O,1000100
מהא,,O,1000100
ד,,O,1000100
##גיטין,,B-BOK,1000100
(,,B-pSEC,1000100
"י""ח",,B-CHP,1000100
עמוד,,B-pSCHP,1000100
א',,B-SCHP,1000100
),,O,1000100
דכ,,O,1000100
##ת,,O,1000100
##בו,,O,1000100
ואנ,,O,1000100
##חיה,,O,1000100
בכיס,,O,1000100
##תי,,O,1000100
##ה,,O,1000100
דאי,,O,1000100
מפי,,O,1000100
##יסה,,O,1000100
תפ,,O,1000100
##ייס,,O,1000100
[SEP],10.0,O,1000100
,10.0,O,1000100
[CLS],10.0,O,1000101
יש,,O,1000101
מקום,,O,1000101
עיון,,O,1000101
מהא,,O,1000101
ד,,O,1000101
##גיטין,,B-BOK,1000101
(,,B-pSEC,1000101
"י""ח",,B-CHP,1000101
עמוד,,B-pSCHP,1000101
א',,B-SCHP,1000101
),,O,1000101
דכ,,O,1000101
##ת,,O,1000101
##בו,,O,1000101
ואנ,,O,1000101
##חיה,,O,1000101
בכיס,,O,1000101
##תי,,O,1000101
##ה,,O,1000101
דאי,,O,1000101
מפי,,O,1000101
##יסה,,O,1000101
תפ,,O,1000101
##ייס,,O,1000101
[SEP],10.0,O,1000101
,10.0,O,1000101
[CLS],10.0,O,1000102
יש,,O,1000102
מקום,,O,1000102
עיון,,O,1000102
מהא,,O,1000102
ד,,O,1000102
##גיטין,,B-BOK,1000102
(,,B-pSEC,1000102
"י""ח",,B-CHP,1000102
עמוד,,B-pSCHP,1000102
א',,B-SCHP,1000102
),,O,1000102
דכ,,O,1000102
##ת,,O,1000102
##בו,,O,1000102
ואנ,,O,1000102
##חיה,,O,1000102
בכיס,,O,1000102
##תי,,O,1000102
##ה,,O,1000102
דאי,,O,1000102
מפי,,O,1000102
##יסה,,O,1000102
תפ,,O,1000102
##ייס,,O,1000102
[SEP],10.0,O,1000102
,10.0,O,1000102
[CLS],10.0,O,1000103
יש,,O,1000103
מקום,,O,1000103
עיון,,O,1000103
מהא,,O,1000103
ד,,O,1000103
##גיטין,,B-BOK,1000103
(,,B-pSEC,1000103
"י""ח",,B-CHP,1000103
עמוד,,B-pSCHP,1000103
א',,B-SCHP,1000103
),,O,1000103
דכ,,O,1000103
##ת,,O,1000103
##בו,,O,1000103
ואנ,,O,1000103
##חיה,,O,1000103
בכיס,,O,1000103
##תי,,O,1000103
##ה,,O,1000103
דאי,,O,1000103
מפי,,O,1000103
##יסה,,O,1000103
תפ,,O,1000103
##ייס,,O,1000103
[SEP],10.0,O,1000103
,10.0,O,1000103
[CLS],10.0,O,1000104
יש,,O,1000104
מקום,,O,1000104
עיון,,O,1000104
מהא,,O,1000104
ד,,O,1000104
##גיטין,,B-BOK,1000104
(,,B-pSEC,1000104
"י""ח",,B-CHP,1000104
עמוד,,B-pSCHP,1000104
א',,B-SCHP,1000104
),,O,1000104
דכ,,O,1000104
##ת,,O,1000104
##בו,,O,1000104
ואנ,,O,1000104
##חיה,,O,1000104
בכיס,,O,1000104
##תי,,O,1000104
##ה,,O,1000104
דאי,,O,1000104
מפי,,O,1000104
##יסה,,O,1000104
תפ,,O,1000104
##ייס,,O,1000104
[SEP],10.0,O,1000104
,10.0,O,1000104
[CLS],10.0,O,1000105
יש,,O,1000105
מקום,,O,1000105
עיון,,O,1000105
מהא,,O,1000105
ד,,O,1000105
##גיטין,,B-BOK,1000105
(,,B-pSEC,1000105
"י""ח",,B-CHP,1000105
עמוד,,B-pSCHP,1000105
א',,B-SCHP,1000105
),,O,1000105
דכ,,O,1000105
##ת,,O,1000105
##בו,,O,1000105
ואנ,,O,1000105
##חיה,,O,1000105
בכיס,,O,1000105
##תי,,O,1000105
##ה,,O,1000105
דאי,,O,1000105
מפי,,O,1000105
##יסה,,O,1000105
תפ,,O,1000105
##ייס,,O,1000105
[SEP],10.0,O,1000105
,10.0,O,1000105
[CLS],10.0,O,1000106
יש,,O,1000106
מקום,,O,1000106
עיון,,O,1000106
מהא,,O,1000106
ד,,O,1000106
##גיטין,,B-BOK,1000106
(,,B-pSEC,1000106
"י""ח",,B-CHP,1000106
עמוד,,B-pSCHP,1000106
א',,B-SCHP,1000106
),,O,1000106
דכ,,O,1000106
##ת,,O,1000106
##בו,,O,1000106
ואנ,,O,1000106
##חיה,,O,1000106
בכיס,,O,1000106
##תי,,O,1000106
##ה,,O,1000106
דאי,,O,1000106
מפי,,O,1000106
##יסה,,O,1000106
תפ,,O,1000106
##ייס,,O,1000106
[SEP],10.0,O,1000106
,10.0,O,1000106
[CLS],10.0,O,1000107
יש,,O,1000107
מקום,,O,1000107
עיון,,O,1000107
מהא,,O,1000107
ד,,O,1000107
##גיטין,,B-BOK,1000107
(,,B-pSEC,1000107
"י""ח",,B-CHP,1000107
עמוד,,B-pSCHP,1000107
א',,B-SCHP,1000107
),,O,1000107
דכ,,O,1000107
##ת,,O,1000107
##בו,,O,1000107
ואנ,,O,1000107
##חיה,,O,1000107
בכיס,,O,1000107
##תי,,O,1000107
##ה,,O,1000107
דאי,,O,1000107
מפי,,O,1000107
##יסה,,O,1000107
תפ,,O,1000107
##ייס,,O,1000107
[SEP],10.0,O,1000107
,10.0,O,1000107
[CLS],10.0,O,1000108
יש,,O,1000108
מקום,,O,1000108
עיון,,O,1000108
מהא,,O,1000108
ד,,O,1000108
##גיטין,,B-BOK,1000108
(,,B-pSEC,1000108
"י""ח",,B-CHP,1000108
עמוד,,B-pSCHP,1000108
א',,B-SCHP,1000108
),,O,1000108
דכ,,O,1000108
##ת,,O,1000108
##בו,,O,1000108
ואנ,,O,1000108
##חיה,,O,1000108
בכיס,,O,1000108
##תי,,O,1000108
##ה,,O,1000108
דאי,,O,1000108
מפי,,O,1000108
##יסה,,O,1000108
תפ,,O,1000108
##ייס,,O,1000108
[SEP],10.0,O,1000108
,10.0,O,1000108
[CLS],10.0,O,1000109
יש,,O,1000109
מקום,,O,1000109
עיון,,O,1000109
מהא,,O,1000109
ד,,O,1000109
##גיטין,,B-BOK,1000109
(,,B-pSEC,1000109
"י""ח",,B-CHP,1000109
עמוד,,B-pSCHP,1000109
א',,B-SCHP,1000109
),,O,1000109
דכ,,O,1000109
##ת,,O,1000109
##בו,,O,1000109
ואנ,,O,1000109
##חיה,,O,1000109
בכיס,,O,1000109
##תי,,O,1000109
##ה,,O,1000109
דאי,,O,1000109
מפי,,O,1000109
##יסה,,O,1000109
תפ,,O,1000109
##ייס,,O,1000109
[SEP],10.0,O,1000109
,10.0,O,1000109
[CLS],10.0,O,1000110
יש,,O,1000110
מקום,,O,1000110
עיון,,O,1000110
מהא,,O,1000110
ד,,O,1000110
##גיטין,,B-BOK,1000110
(,,B-pSEC,1000110
"י""ח",,B-CHP,1000110
עמוד,,B-pSCHP,1000110
א',,B-SCHP,1000110
),,O,1000110
דכ,,O,1000110
##ת,,O,1000110
##בו,,O,1000110
ואנ,,O,1000110
##חיה,,O,1000110
בכיס,,O,1000110
##תי,,O,1000110
##ה,,O,1000110
דאי,,O,1000110
מפי,,O,1000110
##יסה,,O,1000110
תפ,,O,1000110
##ייס,,O,1000110
[SEP],10.0,O,1000110
,10.0,O,1000110
[CLS],10.0,O,1000111
יש,,O,1000111
מקום,,O,1000111
עיון,,O,1000111
מהא,,O,1000111
ד,,O,1000111
##גיטין,,B-BOK,1000111
(,,B-pSEC,1000111
"י""ח",,B-CHP,1000111
עמוד,,B-pSCHP,1000111
א',,B-SCHP,1000111
),,O,1000111
דכ,,O,1000111
##ת,,O,1000111
##בו,,O,1000111
ואנ,,O,1000111
##חיה,,O,1000111
בכיס,,O,1000111
##תי,,O,1000111
##ה,,O,1000111
דאי,,O,1000111
מפי,,O,1000111
##יסה,,O,1000111
תפ,,O,1000111
##ייס,,O,1000111
[SEP],10.0,O,1000111
,10.0,O,1000111
[CLS],10.0,O,1000112
יש,,O,1000112
מקום,,O,1000112
עיון,,O,1000112
מהא,,O,1000112
ד,,O,1000112
##גיטין,,B-BOK,1000112
(,,B-pSEC,1000112
"י""ח",,B-CHP,1000112
עמוד,,B-pSCHP,1000112
א',,B-SCHP,1000112
),,O,1000112
דכ,,O,1000112
##ת,,O,1000112
##בו,,O,1000112
ואנ,,O,1000112
##חיה,,O,1000112
בכיס,,O,1000112
##תי,,O,1000112
##ה,,O,1000112
דאי,,O,1000112
מפי,,O,1000112
##יסה,,O,1000112
תפ,,O,1000112
##ייס,,O,1000112
[SEP],10.0,O,1000112
,10.0,O,1000112
[CLS],10.0,O,1000113
יש,,O,1000113
מקום,,O,1000113
עיון,,O,1000113
מהא,,O,1000113
ד,,O,1000113
##גיטין,,B-BOK,1000113
(,,B-pSEC,1000113
"י""ח",,B-CHP,1000113
עמוד,,B-pSCHP,1000113
א',,B-SCHP,1000113
),,O,1000113
דכ,,O,1000113
##ת,,O,1000113
##בו,,O,1000113
ואנ,,O,1000113
##חיה,,O,1000113
בכיס,,O,1000113
##תי,,O,1000113
##ה,,O,1000113
דאי,,O,1000113
מפי,,O,1000113
##יסה,,O,1000113
תפ,,O,1000113
##ייס,,O,1000113
[SEP],10.0,O,1000113
,10.0,O,1000113
[CLS],10.0,O,1000114
יש,,O,1000114
מקום,,O,1000114
עיון,,O,1000114
מהא,,O,1000114
ד,,O,1000114
##גיטין,,B-BOK,1000114
(,,B-pSEC,1000114
